order_id,accept_gps_time,accept_gps_lng,accept_gps_lat
2909518,2023-06-28 13:33:00,126.56598,43.87073
396780,2023-09-23 07:50:00,126.56605,43.8707
1739325,2023-07-28 07:57:00,126.56606,43.87102
1471254,2023-09-13 08:50:00,126.55766,43.87103
1969367,2023-08-25 09:05:00,126.56619,43.87086
3939058,2023-09-13 08:50:00,126.55906,43.8688
4385281,2023-09-15 08:14:00,126.56596,43.87087
3753585,2023-08-10 12:59:00,126.56619,43.87074
4244319,2023-08-14 08:01:00,126.56609,43.87064
656533,2023-09-04 08:24:00,126.5661,43.87064
2904792,2023-09-01 08:55:00,126.56603,43.87063
4006943,2023-08-17 08:07:00,126.56591,43.87071
3336312,2023-08-18 08:05:00,126.5662,43.87104
2470427,2023-08-25 16:15:00,126.56618,43.87076
1438956,2023-08-18 07:49:00,126.56607,43.87083
3523334,2023-08-29 09:03:00,126.56608,43.87074
3187633,2023-09-03 07:58:00,126.566,43.87082
3083139,2023-08-29 08:23:00,126.56613,43.87088
1891579,2023-09-02 07:42:00,126.56612,43.87066
2765190,2023-08-13 07:47:00,126.5661,43.8707
3846315,2023-09-06 08:15:00,126.56608,43.87087
88654,2023-08-03 08:09:00,126.5661,43.87073
2403119,2023-09-11 08:26:00,126.56604,43.87106
1156930,2023-07-27 08:58:00,126.56608,43.87099
2458973,2023-08-18 07:56:00,126.56616,43.87063
2522455,2023-08-04 08:57:00,126.56608,43.87073
1247798,2023-08-02 08:26:00,126.56627,43.87095
1644517,2023-09-14 07:54:00,126.56611,43.87083
4244345,2023-06-09 08:23:00,126.566,43.87082
1901512,2023-08-16 08:02:00,126.56615,43.87089
3222089,2023-06-13 08:04:00,126.566,43.87077
714861,2023-08-16 07:57:00,126.56617,43.87079
3886791,2023-07-20 07:52:00,126.56626,43.87092
3177128,2023-10-01 07:49:00,126.56608,43.8707
587670,2023-06-16 07:35:00,126.56615,43.87063
3846383,2023-06-12 08:37:00,126.5658,43.87098
1570274,2023-05-28 12:55:00,126.56591,43.87095
2253987,2023-05-31 16:24:00,126.56615,43.87071
3393645,2023-07-11 07:50:00,126.56609,43.87084
476042,2023-08-25 09:08:00,126.56613,43.87077
1649398,2023-07-15 07:54:00,126.56615,43.87076
313990,2023-05-30 09:12:00,126.56591,43.87065
1351782,2023-07-29 07:50:00,126.56612,43.87092
3606633,2023-05-25 16:39:00,126.56628,43.87093
945682,2023-08-24 08:29:00,126.56608,43.8708
3584268,2023-08-04 09:08:00,126.56615,43.87069
398664,2023-06-01 07:43:00,126.56584,43.87066
2266470,2023-09-20 08:54:00,126.56613,43.87098
4270572,2023-07-09 08:09:00,126.56594,43.87065
4205453,2023-07-23 07:52:00,126.56619,43.87086
1786407,2023-09-11 08:27:00,126.56618,43.8707
3830063,2023-09-16 08:47:00,126.56605,43.8708
1066864,2023-06-30 09:27:00,126.56625,43.87114
2594786,2023-05-17 07:57:00,126.56618,43.87097
2664972,2023-07-03 07:43:00,126.56605,43.87073
417981,2023-06-18 08:34:00,126.5662,43.87136
884591,2023-06-28 13:32:00,126.56603,43.87071
3024520,2023-09-24 09:06:00,126.56626,43.87116
2219180,2023-09-19 07:44:00,126.56611,43.87073
1651515,2023-09-23 07:45:00,126.56607,43.87075
1906517,2023-05-19 08:25:00,126.56607,43.87077
4149835,2023-09-09 08:10:00,126.5661,43.87088
3746284,2023-09-09 07:59:00,126.56595,43.87079
1841536,2023-09-08 08:40:00,126.56628,43.87109
4190972,2023-08-29 08:21:00,126.56608,43.87071
1520205,2023-08-03 08:10:00,126.56604,43.8707
3024999,2023-06-17 12:37:00,126.56613,43.87064
4488069,2023-07-18 08:04:00,126.56605,43.87081
260068,2023-07-04 07:58:00,126.56607,43.87067
3343727,2023-06-30 09:26:00,126.56626,43.87112
2348825,2023-07-10 07:51:00,126.56603,43.87087
4497990,2023-06-25 13:29:00,126.56611,43.87077
531580,2023-07-17 08:03:00,126.56614,43.8707
3532595,2023-08-21 07:45:00,126.56626,43.87079
705412,2023-08-05 08:47:00,126.56618,43.87067
3418561,2023-08-05 08:45:00,126.56615,43.8707
3004861,2023-08-06 07:51:00,126.56625,43.87076
1537091,2023-08-08 08:19:00,126.56616,43.87074
3921612,2023-09-29 07:58:00,126.55841,43.87045
3687509,2023-08-19 07:53:00,126.56602,43.87063
762933,2023-08-10 12:47:00,126.56615,43.87075
2204831,2023-08-11 12:19:00,126.5663,43.87064
3000269,2023-08-17 07:57:00,126.56596,43.87088
2922746,2023-05-24 08:38:00,126.56617,43.8712
3120890,2023-08-19 07:56:00,126.56569,43.87062
2481844,2023-09-08 08:59:00,126.56614,43.87068
3858440,2023-08-22 07:49:00,126.56594,43.87073
1021451,2023-07-08 08:15:00,126.56601,43.87068
2901328,2023-10-16 07:55:00,126.56631,43.8707
258706,2023-10-03 09:27:00,126.56601,43.87083
2977262,2023-10-04 08:29:00,126.56597,43.87077
1613843,2023-10-08 08:54:00,126.56606,43.87074
265446,2023-10-06 08:33:00,126.56623,43.87067
2410942,2023-06-10 12:29:00,126.56614,43.87066
115409,2023-09-04 13:18:00,126.56619,43.87078
3790758,2023-06-13 08:58:00,126.56606,43.87115
1721534,2023-05-27 14:26:00,126.56615,43.87088
4499617,2023-06-18 13:10:00,126.56605,43.87063
4430263,2023-05-28 12:57:00,126.56584,43.87072
4203355,2023-07-17 08:01:00,126.56608,43.87066
402693,2023-07-14 13:31:00,126.56624,43.87066
1507396,2023-09-21 09:26:00,126.56633,43.87106
899918,2023-05-31 09:34:00,126.56603,43.87086
3823295,2023-08-20 08:24:00,126.56629,43.87091
1575161,2023-09-04 08:55:00,126.56608,43.87092
3053498,2023-09-06 08:28:00,126.5663,43.87101
126513,2023-07-14 08:00:00,126.56609,43.87103
1203272,2023-06-10 09:21:00,126.56623,43.87117
731247,2023-10-02 08:21:00,126.56617,43.871
3196491,2023-09-28 08:29:00,126.56621,43.87106
1912000,2023-05-29 08:34:00,126.56604,43.871
82096,2023-08-31 13:04:00,126.56609,43.87077
3630268,2023-09-30 08:47:00,126.56638,43.87097
4145843,2023-09-19 08:00:00,126.56611,43.87108
2595419,2023-06-04 10:21:00,126.56594,43.87094
4267172,2023-09-09 08:27:00,126.56633,43.87091
1979998,2023-08-19 08:08:00,126.56663,43.87061
2403176,2023-06-09 10:56:00,126.57234,43.84789
688308,2023-06-04 10:21:00,126.56607,43.87097
3041178,2023-05-30 08:27:00,126.56648,43.87058
3518437,2023-08-13 08:24:00,126.56611,43.87094
115726,2023-08-05 08:55:00,126.56628,43.87124
2600325,2023-05-30 08:32:00,126.56612,43.87073
1816066,2023-09-10 08:09:00,126.5663,43.87093
3713239,2023-09-20 08:32:00,126.56615,43.87094
4223694,2023-07-22 07:44:00,126.56604,43.87089
502167,2023-06-15 08:42:00,126.56615,43.87076
2989452,2023-08-08 08:57:00,126.56624,43.87095
3282767,2023-09-29 08:20:00,126.56607,43.87109
994296,2023-08-25 09:29:00,126.56614,43.87105
588078,2023-05-29 14:34:00,126.56621,43.871
2773190,2023-09-03 08:35:00,126.56633,43.87097
3671749,2023-09-07 08:54:00,126.56605,43.87106
3301704,2023-08-21 08:01:00,126.56602,43.87112
595474,2023-07-26 08:00:00,126.5661,43.87111
2392622,2023-09-30 08:11:00,126.56619,43.87103
1367255,2023-09-06 08:21:00,126.56605,43.87101
1737315,2023-06-09 09:12:00,126.56613,43.87117
1187658,2023-08-23 07:42:00,126.56612,43.87091
75030,2023-06-28 13:46:00,126.56618,43.87068
1018782,2023-09-10 08:04:00,126.56608,43.8711
1365172,2023-06-18 15:16:00,126.56602,43.87122
611985,2023-08-01 10:12:00,126.56612,43.87094
4143381,2023-09-02 07:48:00,126.56617,43.87104
29327,2023-09-03 08:01:00,126.56603,43.87107
4160414,2023-05-30 08:22:00,126.56604,43.87078
1774739,2023-05-19 08:51:00,126.56603,43.87138
686168,2023-08-19 08:07:00,126.56608,43.8711
1475490,2023-08-14 08:04:00,126.56608,43.8711
4249279,2023-06-01 08:00:00,126.56601,43.87075
4097645,2023-06-09 09:11:00,126.56617,43.87121
563778,2023-09-12 08:07:00,126.56611,43.87107
1246589,2023-08-23 07:42:00,126.56616,43.87107
2678332,2023-09-08 08:36:00,126.56627,43.87107
4156876,2023-09-01 09:01:00,126.56604,43.87119
2536004,2023-08-29 08:31:00,126.56604,43.87089
2484805,2023-06-13 08:19:00,126.56614,43.87119
1865083,2023-09-30 08:10:00,126.5661,43.87107
925578,2023-09-19 07:46:00,126.56608,43.871
3087032,2023-08-20 08:15:00,126.56601,43.87105
3224939,2023-09-08 08:36:00,126.56621,43.87079
2821945,2023-06-28 13:46:00,126.56608,43.8707
2668875,2023-06-14 08:02:00,126.56615,43.87111
923054,2023-09-02 07:48:00,126.56618,43.871
3125446,2023-10-03 09:32:00,126.56611,43.87103
2469515,2023-06-03 12:22:00,126.56623,43.87126
2741380,2023-06-09 08:27:00,126.56607,43.87128
3067628,2023-08-19 08:04:00,126.56612,43.87107
3371490,2023-07-29 08:10:00,126.56604,43.87103
2447414,2023-06-11 08:25:00,126.56609,43.87126
3635012,2023-06-30 09:10:00,126.56592,43.87128
1928750,2023-09-13 07:45:00,126.56613,43.87101
1802374,2023-05-18 08:48:00,126.56614,43.87114
1256887,2023-05-29 07:54:00,126.56602,43.87105
3838656,2023-08-12 08:25:00,126.56605,43.87101
870578,2023-05-28 13:49:00,126.56601,43.87068
2785404,2023-08-07 08:20:00,126.56613,43.87103
4328581,2023-06-10 08:17:00,126.56605,43.8712
1141718,2023-09-22 07:56:00,126.56601,43.871
3616095,2023-09-08 08:32:00,126.56595,43.87101
3919414,2023-09-10 12:22:00,126.59207,43.86221
4366490,2023-07-24 07:42:00,126.56608,43.87105
708512,2023-08-12 08:26:00,126.56604,43.87109
4168595,2023-07-01 07:46:00,126.56604,43.87102
3767829,2023-09-02 07:45:00,126.5661,43.8711
3962812,2023-08-10 11:57:00,126.56619,43.87093
2270620,2023-07-25 07:38:00,126.56601,43.87104
3988250,2023-08-29 08:28:00,126.56616,43.87099
637158,2023-09-19 07:48:00,126.56609,43.87101
2555312,2023-08-23 07:39:00,126.56601,43.87107
256528,2023-05-17 08:09:00,126.56596,43.87128
2811033,2023-08-14 08:01:00,126.56616,43.87106
3682403,2023-09-02 07:45:00,126.56615,43.87112
2358841,2023-06-14 07:59:00,126.56602,43.87129
111473,2023-08-01 10:11:00,126.56619,43.87083
722327,2023-08-30 08:35:00,126.56605,43.87097
2504606,2023-07-03 07:50:00,126.56601,43.87109
1045449,2023-07-28 07:55:00,126.56604,43.87095
2565869,2023-07-30 13:11:00,126.56612,43.87098
1953650,2023-07-15 08:18:00,126.56618,43.87111
2737358,2023-06-03 12:22:00,126.56611,43.87131
2024849,2023-05-21 08:47:00,126.56602,43.87109
2878559,2023-09-23 07:49:00,126.56625,43.87117
347747,2023-08-09 07:54:00,126.56593,43.871
3897635,2023-05-17 08:10:00,126.56604,43.87123
2691182,2023-05-18 08:47:00,126.56619,43.87101
3426515,2023-08-10 07:51:00,126.56607,43.87109
639747,2023-08-20 08:10:00,126.56611,43.87098
399359,2023-09-25 07:46:00,126.56615,43.8711
1049012,2023-08-06 07:51:00,126.56615,43.87109
3322391,2023-06-01 13:46:00,126.56605,43.87077
1223851,2023-07-09 08:08:00,126.56614,43.87117
3837195,2023-07-19 07:38:00,126.56607,43.87113
1290871,2023-07-27 08:19:00,126.5661,43.87101
797757,2023-07-30 13:11:00,126.5661,43.871
1378045,2023-06-19 08:19:00,126.56606,43.8706
1878212,2023-08-07 08:20:00,126.56618,43.871
1225593,2023-09-14 07:56:00,126.56606,43.87099
1181386,2023-09-30 08:07:00,126.56602,43.87103
3580668,2023-05-21 08:48:00,126.56613,43.87105
3530300,2023-07-15 08:17:00,126.5662,43.87115
2787903,2023-09-18 08:13:00,126.56591,43.87105
970394,2023-09-28 08:16:00,126.56601,43.871
950970,2023-09-15 09:55:00,126.56595,43.871
1611081,2023-08-01 10:10:00,126.56601,43.8707
3520274,2023-06-09 08:32:00,126.56614,43.87123
959012,2023-05-18 08:48:00,126.56613,43.87121
1194449,2023-06-27 08:30:00,126.56592,43.87135
2506142,2023-09-05 08:51:00,126.56604,43.87091
2425435,2023-06-04 16:30:00,126.56601,43.87093
3997870,2023-07-30 13:11:00,126.56613,43.87097
3370601,2023-08-28 08:48:00,126.56619,43.87105
3090313,2023-09-11 08:40:00,126.56612,43.87098
117727,2023-06-03 12:23:00,126.56603,43.87117
1823349,2023-09-04 08:39:00,126.56619,43.871
250191,2023-07-22 07:41:00,126.56604,43.87117
795390,2023-09-01 08:59:00,126.56612,43.87106
3357275,2023-09-15 09:55:00,126.56599,43.87102
2326000,2023-06-14 07:59:00,126.56614,43.87128
3315548,2023-07-30 13:12:00,126.56612,43.87099
3038578,2023-07-21 07:42:00,126.56613,43.87081
28778,2023-07-27 08:19:00,126.56613,43.87107
3478790,2023-06-03 07:43:00,126.56601,43.87117
3663975,2023-07-22 07:42:00,126.56618,43.87112
546240,2023-08-06 07:50:00,126.56599,43.87109
293448,2023-07-28 07:55:00,126.56593,43.87133
2256738,2023-08-24 08:29:00,126.56612,43.87096
3851743,2023-09-22 07:57:00,126.56609,43.87099
2564796,2023-06-01 13:44:00,126.56615,43.87061
2436282,2023-07-27 08:19:00,126.5661,43.87094
1437045,2023-07-01 07:45:00,126.56611,43.87118
124433,2023-09-07 08:35:00,126.56605,43.87099
2236265,2023-09-05 08:51:00,126.56611,43.87096
53466,2023-06-29 09:00:00,126.56601,43.87098
1348397,2023-09-26 07:32:00,126.56609,43.871
3504706,2023-09-07 14:25:00,126.58832,43.86311
4313334,2023-08-22 08:00:00,126.56602,43.87063
4171599,2023-09-06 08:17:00,126.56606,43.87105
3769985,2023-09-14 07:56:00,126.56616,43.87095
3905828,2023-05-21 08:46:00,126.56608,43.87114
533059,2023-09-07 08:35:00,126.56601,43.87091
4306263,2023-09-22 07:54:00,126.56616,43.87086
3400600,2023-06-15 07:38:00,126.56601,43.87112
2630222,2023-09-29 08:23:00,126.56626,43.87114
3464498,2023-09-14 07:56:00,126.566,43.87127
747910,2023-05-17 08:10:00,126.5662,43.87127
890682,2023-09-11 08:39:00,126.56605,43.87104
1061328,2023-07-25 07:36:00,126.5661,43.87114
1726588,2023-07-18 08:01:00,126.56619,43.87108
1237746,2023-06-07 14:08:00,126.56606,43.871
1293515,2023-08-21 07:58:00,126.56627,43.87116
74366,2023-08-09 07:55:00,126.56606,43.87093
1881660,2023-08-08 08:23:00,126.56615,43.87094
2648044,2023-05-18 08:47:00,126.56601,43.87115
362134,2023-10-01 07:58:00,126.58747,43.85907
203704,2023-07-14 08:09:00,126.56621,43.871
1562362,2023-05-27 13:23:00,126.59238,43.86047
2450602,2023-09-21 09:09:00,126.56609,43.87103
2395475,2023-06-07 14:07:00,126.56607,43.87093
3619157,2023-05-20 08:07:00,126.56615,43.87121
3283805,2023-07-12 07:42:00,126.56606,43.87093
358594,2023-07-23 09:17:00,126.56599,43.87106
523490,2023-07-26 07:57:00,126.56608,43.87108
667638,2023-06-01 13:44:00,126.56604,43.87075
2784895,2023-09-05 08:52:00,126.56612,43.87107
2082537,2023-09-29 08:23:00,126.56611,43.87108
3117994,2023-06-11 08:51:00,126.56616,43.87125
114447,2023-07-03 07:50:00,126.56616,43.8711
3184142,2023-09-27 08:01:00,126.56612,43.87108
2967776,2023-09-20 08:20:00,126.56612,43.87104
1390319,2023-07-16 07:40:00,126.56615,43.87099
4305224,2023-08-04 08:08:00,126.56602,43.87119
1447943,2023-09-24 08:17:00,126.56609,43.87101
2655520,2023-07-30 13:11:00,126.56603,43.87098
3645550,2023-06-16 07:35:00,126.56608,43.87121
3507164,2023-09-05 08:51:00,126.5661,43.87102
1353470,2023-09-25 07:45:00,126.56617,43.87101
20168,2023-08-11 08:03:00,126.56593,43.87106
3128726,2023-08-16 07:35:00,126.56609,43.87093
3165903,2023-07-05 08:16:00,126.56608,43.87116
698887,2023-09-25 07:45:00,126.56629,43.87101
36787,2023-09-18 08:13:00,126.56598,43.87098
3075261,2023-07-18 08:01:00,126.56603,43.87117
3074230,2023-07-07 07:52:00,126.56613,43.871
1122991,2023-06-01 13:39:00,126.59287,43.86276
2043755,2023-08-18 07:37:00,126.56605,43.87093
2520263,2023-06-10 08:16:00,126.56608,43.87124
3678417,2023-07-10 07:37:00,126.56615,43.87109
4330177,2023-08-20 08:09:00,126.56612,43.87102
1585314,2023-06-04 16:28:00,126.5662,43.87115
3840278,2023-07-21 07:41:00,126.56606,43.87083
4124816,2023-06-30 09:12:00,126.56619,43.87099
3137769,2023-09-08 08:32:00,126.56592,43.87098
2560257,2023-06-19 08:20:00,126.56594,43.87055
2967011,2023-06-28 08:49:00,126.56611,43.87121
3666993,2023-06-30 09:11:00,126.56609,43.87115
1907763,2023-08-04 08:08:00,126.56614,43.87103
1650130,2023-09-22 07:54:00,126.56614,43.87104
1313930,2023-09-18 08:13:00,126.56596,43.87104
276086,2023-07-02 08:14:00,126.56613,43.87105
2670813,2023-07-24 07:43:00,126.56616,43.87098
2584741,2023-07-23 09:17:00,126.56593,43.87107
569259,2023-06-27 08:30:00,126.56603,43.87134
3379462,2023-09-07 08:34:00,126.56609,43.87095
2212546,2023-05-25 09:20:00,126.56596,43.8712
1409563,2023-06-07 14:06:00,126.56619,43.87109
450884,2023-07-09 08:08:00,126.56609,43.87111
4407568,2023-07-09 08:08:00,126.56609,43.87117
3735368,2023-07-19 07:36:00,126.56608,43.87104
2917726,2023-06-15 07:37:00,126.56601,43.87115
9662,2023-09-15 09:55:00,126.56596,43.87103
1466674,2023-07-21 07:42:00,126.56607,43.87109
3718245,2023-09-21 09:10:00,126.56605,43.87099
978322,2023-07-28 07:55:00,126.56602,43.87105
2807069,2023-06-17 13:20:00,126.56602,43.87119
1791011,2023-08-30 08:36:00,126.5661,43.87107
1632945,2023-07-31 13:00:00,126.56613,43.87092
2002763,2023-08-29 08:28:00,126.56622,43.87093
3531405,2023-07-18 08:01:00,126.56617,43.87105
3995287,2023-06-10 08:16:00,126.5661,43.87129
329082,2023-08-13 07:58:00,126.56606,43.871
1878028,2023-07-06 10:16:00,126.56604,43.87101
3313474,2023-08-30 14:26:00,126.59151,43.86228
2835847,2023-09-14 07:55:00,126.56616,43.87099
282635,2023-06-10 08:16:00,126.56605,43.87118
3607395,2023-08-03 07:49:00,126.56623,43.87118
3050947,2023-06-19 08:21:00,126.56591,43.87061
1043851,2023-06-04 16:33:00,126.56615,43.87114
3666546,2023-06-17 07:08:00,126.56614,43.87114
4093733,2023-08-11 08:03:00,126.56599,43.87093
1058440,2023-06-29 09:00:00,126.56602,43.87094
2895320,2023-06-19 08:20:00,126.56596,43.87069
643466,2023-08-07 08:19:00,126.56619,43.87094
2531064,2023-07-15 08:18:00,126.56618,43.87114
4030622,2023-08-27 08:48:00,126.56595,43.87094
3020210,2023-05-18 08:49:00,126.56607,43.87117
3294553,2023-07-17 08:21:00,126.56609,43.87114
971810,2023-08-24 08:28:00,126.56607,43.87103
2964120,2023-07-28 07:55:00,126.56607,43.87108
710198,2023-07-09 08:08:00,126.56605,43.87124
150644,2023-08-13 07:58:00,126.56607,43.87109
3523917,2023-06-12 08:59:00,126.5661,43.87111
2252174,2023-08-30 08:36:00,126.56619,43.87107
3812450,2023-06-01 13:44:00,126.56606,43.87077
910008,2023-09-02 07:45:00,126.56608,43.87106
2570677,2023-07-25 12:25:00,126.58712,43.86153
2232134,2023-06-19 08:20:00,126.56593,43.87056
4256652,2023-09-20 08:20:00,126.56617,43.87117
3860192,2023-09-13 07:48:00,126.56604,43.87107
3619486,2023-06-08 08:57:00,126.56604,43.87111
1438743,2023-06-11 08:32:00,126.56612,43.87127
4188834,2023-09-29 08:23:00,126.56618,43.87107
1537031,2023-09-14 07:56:00,126.56618,43.87104
3349183,2023-08-01 10:11:00,126.56619,43.87081
3006650,2023-08-05 07:50:00,126.56602,43.87099
62442,2023-07-03 07:50:00,126.56603,43.87113
99715,2023-09-27 08:02:00,126.56615,43.87104
1020178,2023-09-06 08:17:00,126.56611,43.87101
1990910,2023-09-11 08:39:00,126.56611,43.87103
1621815,2023-08-25 09:06:00,126.56604,43.87097
2511352,2023-08-19 08:34:00,126.56608,43.87088
4347290,2023-08-16 07:35:00,126.56615,43.87109
3272265,2023-09-12 08:04:00,126.56624,43.87085
3216498,2023-08-25 09:06:00,126.56611,43.87093
2937574,2023-05-29 14:09:00,126.56591,43.87126
5292,2023-09-23 07:49:00,126.56615,43.87119
1075488,2023-09-10 08:00:00,126.56616,43.87094
2364023,2023-07-31 13:00:00,126.56617,43.871
3016919,2023-07-25 07:39:00,126.56611,43.8711
562649,2023-07-11 07:20:00,126.56595,43.87091
3693740,2023-09-25 07:46:00,126.56616,43.87103
637259,2023-06-15 07:37:00,126.56611,43.87116
357679,2023-07-07 07:52:00,126.56605,43.87093
3149618,2023-08-13 07:58:00,126.56616,43.87096
1902919,2023-09-30 08:07:00,126.56619,43.87101
1407457,2023-08-13 07:58:00,126.56609,43.87116
1784801,2023-10-02 08:10:00,126.56603,43.87089
1282549,2023-08-11 08:03:00,126.56599,43.87092
1064563,2023-10-02 08:10:00,126.56605,43.87082
3859798,2023-07-23 09:16:00,126.56593,43.87092
2541018,2023-06-17 13:20:00,126.56601,43.87106
3459671,2023-09-18 08:13:00,126.56595,43.87109
1114798,2023-08-26 08:51:00,126.56602,43.87099
284759,2023-08-13 07:58:00,126.5661,43.87101
4207053,2023-07-14 08:08:00,126.5662,43.87103
2782463,2023-08-18 07:38:00,126.56622,43.87106
925973,2023-09-05 08:51:00,126.56605,43.87104
2764649,2023-08-28 08:49:00,126.56602,43.87117
4099485,2023-08-03 07:49:00,126.56624,43.87104
920698,2023-06-17 13:19:00,126.56613,43.87105
3853786,2023-06-15 07:38:00,126.56614,43.87123
3257358,2023-09-07 08:35:00,126.5661,43.87095
3928073,2023-08-09 07:54:00,126.56596,43.87104
3709466,2023-06-03 12:24:00,126.56608,43.8712
1396426,2023-07-25 07:38:00,126.56614,43.87107
109514,2023-05-30 08:18:00,126.56606,43.87078
2647158,2023-09-28 08:16:00,126.56619,43.87105
2839490,2023-08-31 09:03:00,126.56619,43.87116
57022,2023-08-03 07:50:00,126.56615,43.8711
2177489,2023-09-30 08:07:00,126.56608,43.87098
2980776,2023-08-07 08:20:00,126.56612,43.87094
710833,2023-07-08 08:31:00,126.56607,43.87115
3630597,2023-09-19 07:48:00,126.56613,43.871
3954476,2023-08-12 08:27:00,126.56619,43.87104
3121999,2023-07-31 13:00:00,126.56602,43.87093
2786575,2023-09-26 07:32:00,126.56616,43.87101
3646201,2023-08-24 08:29:00,126.56603,43.87106
3099326,2023-09-01 08:57:00,126.56613,43.87107
2163881,2023-06-09 08:30:00,126.56609,43.87114
2223385,2023-06-12 09:00:00,126.5661,43.87126
3030239,2023-06-27 13:59:00,126.5922,43.86293
4190919,2023-06-04 16:26:00,126.56616,43.87111
2168673,2023-06-12 09:00:00,126.5661,43.87129
2940125,2023-07-13 08:33:00,126.56613,43.87095
2884444,2023-07-14 08:08:00,126.56614,43.87104
1163476,2023-08-31 09:02:00,126.56592,43.87101
3764238,2023-08-08 08:17:00,126.56607,43.87101
3806897,2023-10-01 07:59:00,126.59108,43.86235
4318485,2023-07-31 13:00:00,126.56617,43.871
3119134,2023-06-07 14:07:00,126.56602,43.87103
2507789,2023-06-03 07:36:00,126.56601,43.87111
334014,2023-06-03 12:23:00,126.56617,43.87109
4173187,2023-05-29 07:54:00,126.56606,43.87109
63246,2023-05-30 08:17:00,126.56607,43.87066
1843244,2023-08-23 07:39:00,126.56619,43.87103
3130387,2023-08-25 09:06:00,126.5661,43.87102
2086161,2023-09-27 08:02:00,126.56606,43.87113
2869606,2023-09-21 09:10:00,126.56606,43.87096
1632172,2023-06-01 13:46:00,126.56612,43.87077
4392968,2023-08-10 07:51:00,126.56612,43.87092
607995,2023-09-07 08:35:00,126.56601,43.871
2711433,2023-05-29 07:54:00,126.56602,43.87119
2898500,2023-09-16 08:09:00,126.56618,43.8711
2889265,2023-07-19 07:36:00,126.56617,43.87117
2477835,2023-09-28 08:16:00,126.56614,43.87108
4433934,2023-09-16 08:09:00,126.56621,43.8711
1795286,2023-09-24 08:17:00,126.56592,43.87102
3292792,2023-08-01 10:10:00,126.56618,43.87075
1607137,2023-07-10 07:37:00,126.5661,43.8711
4009398,2023-09-23 07:49:00,126.56617,43.87107
1211482,2023-08-14 08:00:00,126.56616,43.87119
2543578,2023-05-29 14:07:00,126.56602,43.87125
4400270,2023-06-11 08:27:00,126.56601,43.87122
3443989,2023-06-08 08:57:00,126.56617,43.87093
2816199,2023-06-19 08:19:00,126.56601,43.87055
2910646,2023-07-02 08:14:00,126.56617,43.87105
2507234,2023-05-25 09:20:00,126.56601,43.87128
630790,2023-06-14 07:59:00,126.5661,43.87138
4041806,2023-07-26 07:58:00,126.56609,43.87107
1331515,2023-07-17 08:21:00,126.56611,43.8711
698173,2023-08-13 07:57:00,126.56614,43.87094
412381,2023-06-04 08:05:00,126.56603,43.87111
3294989,2023-09-05 08:51:00,126.56601,43.87091
4385143,2023-06-09 08:30:00,126.5661,43.87125
1024068,2023-06-12 09:00:00,126.56609,43.87123
1519322,2023-05-13 08:41:00,126.56592,43.87123
934713,2023-09-12 08:04:00,126.56617,43.87082
706386,2023-08-30 08:46:00,126.59245,43.8635
1038358,2023-10-01 07:57:00,126.58784,43.86171
2477060,2023-08-02 08:27:00,126.56609,43.87104
701482,2023-08-19 08:10:00,126.56611,43.8708
2840766,2023-06-17 13:20:00,126.56616,43.87114
1003699,2023-08-31 09:02:00,126.56609,43.871
2367548,2023-09-11 08:41:00,126.5661,43.87098
3886759,2023-08-09 07:54:00,126.56592,43.87097
1963361,2023-07-24 07:43:00,126.56619,43.87093
3977261,2023-06-13 08:14:00,126.56619,43.87105
3796198,2023-06-01 13:44:00,126.56601,43.87074
2474922,2023-06-19 08:19:00,126.566,43.87067
149694,2023-08-27 08:48:00,126.56625,43.87091
3564990,2023-07-16 07:39:00,126.56613,43.87098
236133,2023-08-13 07:57:00,126.56612,43.87102
3081292,2023-07-04 07:56:00,126.56607,43.87112
287631,2023-06-27 08:30:00,126.56606,43.87126
3760094,2023-08-15 07:56:00,126.56603,43.87092
2155499,2023-05-28 13:48:00,126.56605,43.87066
3898447,2023-06-27 08:37:00,126.56547,43.87114
853518,2023-06-07 14:09:00,126.56605,43.87096
2043639,2023-07-22 07:41:00,126.56618,43.87106
1677524,2023-07-04 07:56:00,126.56626,43.87128
908200,2023-06-28 08:49:00,126.56618,43.87115
1659626,2023-08-31 09:03:00,126.56623,43.87112
4083199,2023-08-16 07:35:00,126.56618,43.871
1189248,2023-09-13 07:45:00,126.56612,43.871
501217,2023-06-09 08:31:00,126.56616,43.87117
3586617,2023-09-30 08:07:00,126.56604,43.87101
994710,2023-06-15 07:38:00,126.56611,43.87118
1930168,2023-05-30 14:48:00,126.56628,43.8711
1659208,2023-06-08 08:58:00,126.56603,43.8712
1410506,2023-08-21 07:58:00,126.56613,43.87103
1230756,2023-09-25 07:46:00,126.5662,43.8711
2871591,2023-10-01 07:58:00,126.58727,43.86344
2420054,2023-09-04 08:40:00,126.56601,43.87101
925720,2023-09-21 09:08:00,126.56598,43.87096
155664,2023-08-28 08:48:00,126.5661,43.87118
304364,2023-08-10 11:57:00,126.56605,43.87102
2385324,2023-05-30 08:17:00,126.56593,43.87076
252994,2023-08-21 07:59:00,126.56627,43.87102
3541168,2023-07-11 07:20:00,126.56602,43.87091
3711586,2023-09-02 07:45:00,126.56605,43.87116
138577,2023-09-13 07:45:00,126.56601,43.87109
4141555,2023-06-18 07:43:00,126.56615,43.87113
