order_id,region_id,city,courier_id,aoi_id,aoi_type,accept_time,delivery_time,delivery_duration,is_delayed
3514098,31,Jilin,4849,33181,1,2023-06-06 08:05:00,2023-06-06 10:25:00,2.3333333333333335,1
1455818,31,Jilin,4849,33181,1,2023-07-19 07:34:00,2023-07-19 10:04:00,2.5,1
1618866,31,Jilin,4849,33181,1,2023-09-26 07:40:00,2023-09-26 11:03:00,3.3833333333333333,1
4108117,31,Jilin,4849,33181,1,2023-06-17 07:33:00,2023-06-17 09:18:00,1.75,0
1602894,31,Jilin,4849,33181,1,2023-09-03 08:33:00,2023-09-03 09:53:00,1.3333333333333333,0
3411546,31,Jilin,4849,33181,1,2023-09-24 09:21:00,2023-09-24 15:48:00,6.45,1
2056104,31,Jilin,4849,33181,1,2023-07-17 15:17:00,2023-07-17 15:24:00,0.11666666666666667,0
1161877,31,Jilin,4849,33181,1,2023-07-29 08:07:00,2023-07-29 11:51:00,3.7333333333333334,1
1417730,31,Jilin,4849,33181,1,2023-09-29 08:22:00,2023-09-29 13:42:00,5.333333333333333,1
3431312,31,Jilin,4849,33181,1,2023-08-17 07:56:00,2023-08-17 11:30:00,3.566666666666667,1
1710211,31,Jilin,4849,33181,1,2023-06-12 09:23:00,2023-06-12 12:40:00,3.283333333333333,1
1821661,31,Jilin,4849,33181,1,2023-06-10 09:19:00,2023-06-10 12:45:00,3.433333333333333,1
3901916,31,Jilin,4849,33181,1,2023-05-16 09:28:00,2023-05-16 15:15:00,5.783333333333333,1
4513108,31,Jilin,4849,33181,1,2023-06-13 09:45:00,2023-06-13 12:38:00,2.8833333333333333,1
3887158,31,Jilin,4849,33181,1,2023-09-23 07:55:00,2023-09-23 11:47:00,3.8666666666666667,1
1289040,31,Jilin,4849,33181,1,2023-05-28 08:56:00,2023-05-28 12:32:00,3.6,1
1650535,31,Jilin,4849,33181,1,2023-09-05 08:34:00,2023-09-05 11:36:00,3.033333333333333,1
2963682,31,Jilin,4849,33181,1,2023-08-18 07:53:00,2023-08-18 11:54:00,4.016666666666667,1
4209908,31,Jilin,4849,33181,1,2023-08-06 08:09:00,2023-08-06 12:41:00,4.533333333333333,1
3131817,31,Jilin,4849,33181,1,2023-07-17 08:40:00,2023-07-17 11:47:00,3.1166666666666667,1
20999,31,Jilin,4849,33181,1,2023-07-21 07:46:00,2023-07-21 10:02:00,2.2666666666666666,1
3074978,31,Jilin,4849,33181,1,2023-08-12 08:49:00,2023-08-12 12:34:00,3.75,1
2005169,31,Jilin,4849,33181,1,2023-06-04 16:38:00,2023-06-04 18:39:00,2.0166666666666666,1
2090554,31,Jilin,4849,33181,1,2023-08-19 08:07:00,2023-08-19 13:44:00,5.616666666666666,1
257654,31,Jilin,4849,33181,1,2023-05-26 12:42:00,2023-05-26 15:17:00,2.5833333333333335,1
933868,31,Jilin,4849,33181,1,2023-08-16 07:58:00,2023-08-16 13:19:00,5.35,1
1563965,31,Jilin,4849,33181,1,2023-06-11 09:13:00,2023-06-11 10:58:00,1.75,0
4466771,31,Jilin,4849,33181,1,2023-09-20 08:34:00,2023-09-20 11:59:00,3.4166666666666665,1
3420851,31,Jilin,4849,33181,1,2023-08-06 08:09:00,2023-08-06 12:55:00,4.766666666666667,1
3963529,31,Jilin,4849,33181,1,2023-05-20 08:39:00,2023-05-20 10:07:00,1.4666666666666666,0
772542,31,Jilin,4849,33181,1,2023-08-28 08:45:00,2023-08-28 12:17:00,3.533333333333333,1
1490387,31,Jilin,4849,33181,1,2023-09-14 15:54:00,2023-09-14 15:56:00,0.03333333333333333,0
880384,31,Jilin,4849,33181,1,2023-09-20 08:34:00,2023-09-20 11:54:00,3.3333333333333335,1
734834,31,Jilin,4849,33181,1,2023-05-20 08:38:00,2023-05-20 10:58:00,2.3333333333333335,1
228117,31,Jilin,4849,33181,1,2023-08-23 09:06:00,2023-08-23 12:50:00,3.7333333333333334,1
371293,31,Jilin,4849,33181,1,2023-09-02 08:09:00,2023-09-02 11:25:00,3.2666666666666666,1
690743,31,Jilin,4849,33181,1,2023-05-31 15:50:00,2023-05-31 16:33:00,0.7166666666666667,0
3431436,31,Jilin,4849,33181,1,2023-07-13 07:44:00,2023-07-13 09:48:00,2.066666666666667,1
4344875,31,Jilin,4849,33181,1,2023-06-10 09:18:00,2023-06-10 11:29:00,2.183333333333333,1
3481023,31,Jilin,4849,33181,1,2023-09-01 09:23:00,2023-09-01 13:45:00,4.366666666666666,1
4029257,31,Jilin,4849,33181,1,2023-09-15 07:48:00,2023-09-15 13:40:00,5.866666666666666,1
810989,31,Jilin,4849,33181,1,2023-09-09 08:33:00,2023-09-09 14:05:00,5.533333333333333,1
789037,31,Jilin,4849,33181,1,2023-07-27 08:27:00,2023-07-27 14:22:00,5.916666666666667,1
3913731,31,Jilin,4849,33181,1,2023-05-29 14:34:00,2023-05-29 16:36:00,2.033333333333333,1
15539,31,Jilin,4849,33181,1,2023-07-25 07:37:00,2023-07-25 10:31:00,2.9,1
3282106,31,Jilin,4849,33181,1,2023-06-24 09:31:00,2023-06-24 10:50:00,1.3166666666666667,0
1562122,31,Jilin,4849,33181,1,2023-06-07 08:36:00,2023-06-07 09:53:00,1.2833333333333334,0
2031279,31,Jilin,4849,33181,1,2023-06-06 14:44:00,2023-06-06 16:32:00,1.8,0
2926678,31,Jilin,4849,33181,1,2023-09-28 08:29:00,2023-09-28 11:01:00,2.533333333333333,1
1048802,31,Jilin,4849,33181,1,2023-08-21 09:11:00,2023-08-21 14:36:00,5.416666666666667,1
772275,31,Jilin,4849,33181,1,2023-09-19 08:00:00,2023-09-19 10:44:00,2.7333333333333334,1
3349235,31,Jilin,4849,33181,1,2023-08-14 08:33:00,2023-08-14 12:37:00,4.066666666666666,1
2026967,31,Jilin,4849,33181,1,2023-07-31 12:55:00,2023-07-31 17:13:00,4.3,1
4514154,31,Jilin,4849,33181,1,2023-08-24 09:07:00,2023-08-24 11:38:00,2.5166666666666666,1
1121429,31,Jilin,4849,33181,1,2023-06-14 08:52:00,2023-06-14 16:19:00,7.45,1
2999342,31,Jilin,4849,33181,1,2023-06-19 15:21:00,2023-06-19 17:02:00,1.6833333333333333,0
2973015,31,Jilin,4849,33181,1,2023-07-06 07:34:00,2023-07-06 10:15:00,2.683333333333333,1
3668717,31,Jilin,4849,33181,1,2023-06-03 13:20:00,2023-06-03 14:15:00,0.9166666666666666,0
2153981,31,Jilin,4849,33181,1,2023-09-26 07:40:00,2023-09-26 11:29:00,3.816666666666667,1
4047714,31,Jilin,4849,33181,1,2023-08-07 11:43:00,2023-08-07 13:52:00,2.15,1
4069907,31,Jilin,4849,33181,1,2023-06-30 09:39:00,2023-06-30 11:21:00,1.7,0
3234543,31,Jilin,4849,33181,1,2023-09-13 07:55:00,2023-09-13 12:57:00,5.033333333333333,1
643179,31,Jilin,4849,33181,1,2023-06-11 09:12:00,2023-06-11 11:07:00,1.9166666666666667,0
2050618,31,Jilin,4849,33181,1,2023-07-23 07:23:00,2023-07-23 09:55:00,2.533333333333333,1
796473,31,Jilin,4849,33181,1,2023-08-06 08:03:00,2023-08-06 11:41:00,3.6333333333333333,1
2482944,31,Jilin,4849,33181,1,2023-07-21 07:47:00,2023-07-21 09:52:00,2.0833333333333335,1
214460,31,Jilin,4849,33181,1,2023-07-09 08:04:00,2023-07-09 10:58:00,2.9,1
3950279,31,Jilin,4849,33181,1,2023-09-20 08:34:00,2023-09-20 13:31:00,4.95,1
4128055,31,Jilin,4849,33181,1,2023-09-18 08:17:00,2023-09-18 12:02:00,3.75,1
215027,31,Jilin,4849,33181,1,2023-05-28 08:55:00,2023-05-28 12:20:00,3.4166666666666665,1
3049315,31,Jilin,4849,33181,1,2023-09-08 09:26:00,2023-09-08 12:53:00,3.45,1
504286,31,Jilin,4849,33181,1,2023-07-24 07:42:00,2023-07-24 13:36:00,5.9,1
1156218,31,Jilin,4849,33181,1,2023-08-30 08:51:00,2023-08-30 11:56:00,3.0833333333333335,1
1384573,31,Jilin,4849,33181,1,2023-07-12 11:24:00,2023-07-12 13:25:00,2.0166666666666666,1
3999989,31,Jilin,4849,33181,1,2023-06-28 16:44:00,2023-06-28 17:52:00,1.1333333333333333,0
2338389,31,Jilin,4849,33181,1,2023-05-29 14:35:00,2023-05-29 16:08:00,1.55,0
344837,31,Jilin,4849,33181,1,2023-07-15 08:02:00,2023-07-15 11:27:00,3.4166666666666665,1
3207834,31,Jilin,4849,33181,1,2023-08-14 08:33:00,2023-08-14 11:48:00,3.25,1
1680216,31,Jilin,4849,33181,1,2023-05-30 15:24:00,2023-05-30 18:54:00,3.5,1
2021757,31,Jilin,4849,33181,1,2023-08-13 08:26:00,2023-08-13 10:36:00,2.1666666666666665,1
2786030,31,Jilin,4849,33181,1,2023-08-13 08:25:00,2023-08-13 10:41:00,2.2666666666666666,1
3811434,31,Jilin,4849,33181,1,2023-08-24 09:06:00,2023-08-24 11:59:00,2.8833333333333333,1
1491065,31,Jilin,4849,33181,1,2023-07-24 13:44:00,2023-07-24 15:51:00,2.1166666666666667,1
3235082,31,Jilin,4849,33181,1,2023-07-25 07:37:00,2023-07-25 10:24:00,2.783333333333333,1
2648440,31,Jilin,4849,33181,1,2023-07-31 12:52:00,2023-07-31 15:25:00,2.55,1
2143097,31,Jilin,4849,33181,1,2023-08-11 08:22:00,2023-08-11 11:26:00,3.066666666666667,1
4446623,31,Jilin,4849,33181,1,2023-08-29 13:28:00,2023-08-29 17:16:00,3.8,1
1943244,31,Jilin,4849,33181,1,2023-05-17 09:18:00,2023-05-17 13:10:00,3.8666666666666667,1
78530,31,Jilin,4849,33181,1,2023-06-02 07:52:00,2023-06-02 12:40:00,4.8,1
746021,31,Jilin,4849,33181,1,2023-06-17 07:34:00,2023-06-17 09:34:00,2.0,0
586531,31,Jilin,4849,33181,1,2023-06-29 09:21:00,2023-06-29 13:48:00,4.45,1
2265103,31,Jilin,4849,33181,1,2023-09-18 08:18:00,2023-09-18 11:44:00,3.433333333333333,1
2518464,31,Jilin,4849,33181,1,2023-06-17 13:30:00,2023-06-17 16:40:00,3.1666666666666665,1
1180733,31,Jilin,4849,33181,1,2023-06-16 07:38:00,2023-06-16 08:54:00,1.2666666666666666,0
1898121,31,Jilin,4849,33181,1,2023-09-09 08:33:00,2023-09-09 16:52:00,8.316666666666666,1
4099810,31,Jilin,4849,33181,1,2023-06-25 14:25:00,2023-06-25 14:29:00,0.06666666666666667,0
4308736,31,Jilin,4849,33181,1,2023-06-15 08:42:00,2023-06-15 11:02:00,2.3333333333333335,1
1522546,31,Jilin,4849,33181,1,2023-06-10 09:19:00,2023-06-10 13:01:00,3.7,1
2737687,31,Jilin,4849,33181,1,2023-09-21 09:26:00,2023-09-21 14:15:00,4.816666666666666,1
4408571,31,Jilin,4849,33181,1,2023-07-19 07:37:00,2023-07-19 10:11:00,2.566666666666667,1
3293347,31,Jilin,4849,33181,1,2023-09-08 09:26:00,2023-09-08 11:07:00,1.6833333333333333,0
1178760,31,Jilin,4849,33181,1,2023-06-11 09:12:00,2023-06-11 12:10:00,2.966666666666667,1
756430,31,Jilin,4849,33181,1,2023-09-25 08:07:00,2023-09-25 12:12:00,4.083333333333333,1
3940893,31,Jilin,4849,33181,1,2023-07-22 07:41:00,2023-07-22 10:11:00,2.5,1
212252,31,Jilin,4849,33181,1,2023-09-03 08:32:00,2023-09-03 10:02:00,1.5,0
3526837,31,Jilin,4849,33181,1,2023-08-09 08:00:00,2023-08-09 11:19:00,3.316666666666667,1
2194342,31,Jilin,4849,33181,1,2023-08-09 07:58:00,2023-08-09 11:12:00,3.2333333333333334,1
2262605,31,Jilin,4849,33181,1,2023-05-18 09:08:00,2023-05-18 14:24:00,5.266666666666667,1
2832106,31,Jilin,4849,33181,1,2023-08-12 08:49:00,2023-08-12 14:15:00,5.433333333333334,1
1673853,31,Jilin,1558,33452,1,2023-09-03 10:28:00,2023-09-03 11:32:00,1.0666666666666667,0
76726,31,Jilin,1558,33452,1,2023-10-13 15:12:00,2023-10-13 19:04:00,3.8666666666666667,1
3532097,31,Jilin,1558,33452,1,2023-09-10 11:32:00,2023-09-10 12:30:00,0.9666666666666667,0
3472286,31,Jilin,1558,33452,1,2023-09-11 14:06:00,2023-09-11 15:17:00,1.1833333333333333,0
2810930,31,Jilin,1558,33452,1,2023-09-10 11:32:00,2023-09-10 12:24:00,0.8666666666666667,0
2838803,31,Jilin,1558,33452,1,2023-10-12 15:36:00,2023-10-12 19:19:00,3.716666666666667,1
194543,31,Jilin,1558,33452,1,2023-09-11 14:06:00,2023-09-11 14:56:00,0.8333333333333334,0
2225947,31,Jilin,1558,33452,1,2023-09-08 12:52:00,2023-09-08 13:43:00,0.85,0
2784836,31,Jilin,1558,33452,1,2023-09-02 11:21:00,2023-09-02 11:35:00,0.23333333333333334,0
352261,31,Jilin,2208,33452,1,2023-05-24 11:55:00,2023-05-24 13:06:00,1.1833333333333333,0
3035574,31,Jilin,2208,33452,1,2023-06-08 11:56:00,2023-06-08 16:31:00,4.583333333333333,1
1328038,31,Jilin,2208,33452,1,2023-06-01 11:34:00,2023-06-01 18:59:00,7.416666666666667,1
885782,31,Jilin,2208,33452,1,2023-05-28 13:22:00,2023-05-28 16:36:00,3.2333333333333334,1
3691425,31,Jilin,2208,33452,1,2023-05-31 14:00:00,2023-05-31 18:14:00,4.233333333333333,1
3181430,31,Jilin,2208,33452,1,2023-05-27 12:02:00,2023-05-27 14:50:00,2.8,1
1760019,31,Jilin,2208,33452,1,2023-06-05 14:42:00,2023-06-05 15:29:00,0.7833333333333333,0
749453,31,Jilin,2208,33452,1,2023-06-07 09:12:00,2023-06-07 14:23:00,5.183333333333334,1
4389612,31,Jilin,2208,33452,1,2023-06-05 14:46:00,2023-06-05 15:56:00,1.1666666666666667,0
501038,31,Jilin,2208,33452,1,2023-05-31 14:02:00,2023-05-31 18:32:00,4.5,1
2647400,31,Jilin,2208,33452,1,2023-05-29 14:12:00,2023-05-29 19:37:00,5.416666666666667,1
3288749,31,Jilin,2208,33452,1,2023-06-01 11:34:00,2023-06-01 19:04:00,7.5,1
3082984,31,Jilin,2208,33452,1,2023-06-13 09:30:00,2023-06-13 11:16:00,1.7666666666666666,0
992938,31,Jilin,4114,33452,1,2023-06-18 12:54:00,2023-06-18 14:57:00,2.05,1
1874855,31,Jilin,4114,33452,1,2023-06-18 12:54:00,2023-06-18 14:42:00,1.8,0
3016888,31,Jilin,4114,33452,1,2023-06-17 11:35:00,2023-06-17 14:22:00,2.783333333333333,1
3632116,31,Jilin,4114,33452,1,2023-06-17 11:39:00,2023-06-17 14:10:00,2.5166666666666666,1
1691570,31,Jilin,4114,33452,1,2023-06-18 12:54:00,2023-06-18 14:34:00,1.6666666666666667,0
2887046,31,Jilin,4114,33452,1,2023-06-18 12:53:00,2023-06-18 14:28:00,1.5833333333333333,0
2826640,31,Jilin,4322,33452,1,2023-06-04 13:20:00,2023-06-04 15:22:00,2.033333333333333,1
2206158,31,Jilin,4322,33452,1,2023-06-04 13:16:00,2023-06-04 15:02:00,1.7666666666666666,0
3311000,31,Jilin,4849,33452,1,2023-08-31 08:58:00,2023-08-31 12:07:00,3.15,1
418753,31,Jilin,949,33709,3,2023-09-11 08:44:00,2023-09-11 14:31:00,5.783333333333333,1
1525971,31,Jilin,949,33709,3,2023-06-09 13:41:00,2023-06-09 16:41:00,3.0,1
3205547,31,Jilin,4849,33795,14,2023-09-05 08:42:00,2023-09-05 13:33:00,4.85,1
4278639,31,Jilin,4849,33795,14,2023-10-01 08:29:00,2023-10-01 14:18:00,5.816666666666666,1
4419277,31,Jilin,4849,33795,14,2023-07-18 07:30:00,2023-07-18 12:41:00,5.183333333333334,1
471700,31,Jilin,4849,33795,14,2023-08-26 09:10:00,2023-08-26 15:10:00,6.0,1
4104234,31,Jilin,4849,33795,14,2023-06-10 09:16:00,2023-06-10 14:48:00,5.533333333333333,1
922279,31,Jilin,4849,33795,14,2023-06-12 09:20:00,2023-06-12 14:38:00,5.3,1
2212827,31,Jilin,4849,33795,14,2023-06-11 09:08:00,2023-06-11 15:41:00,6.55,1
3843331,31,Jilin,4849,33795,14,2023-08-05 07:55:00,2023-08-05 12:04:00,4.15,1
1954452,31,Jilin,4849,33795,14,2023-07-05 07:56:00,2023-07-05 11:45:00,3.816666666666667,1
3511333,31,Jilin,152,34177,14,2023-06-03 14:37:00,2023-06-03 15:19:00,0.7,0
925810,31,Jilin,152,34177,14,2023-06-03 14:37:00,2023-06-03 17:33:00,2.933333333333333,1
2102020,31,Jilin,152,34177,14,2023-06-04 12:42:00,2023-06-04 17:09:00,4.45,1
1795985,31,Jilin,152,34177,14,2023-06-06 12:39:00,2023-06-06 14:02:00,1.3833333333333333,0
2686867,31,Jilin,4322,34177,14,2023-06-24 17:26:00,2023-06-24 19:27:00,2.0166666666666666,1
400285,31,Jilin,949,34231,14,2023-09-12 08:07:00,2023-09-12 11:22:00,3.25,1
214909,31,Jilin,949,34231,14,2023-08-24 08:30:00,2023-08-24 10:36:00,2.1,1
2276037,31,Jilin,949,34231,14,2023-08-30 08:39:00,2023-08-30 11:09:00,2.5,1
1600405,31,Jilin,949,34231,14,2023-08-25 09:07:00,2023-08-25 11:04:00,1.95,0
2759297,31,Jilin,949,34231,14,2023-09-12 08:07:00,2023-09-12 11:01:00,2.9,1
4432899,31,Jilin,949,34231,14,2023-09-03 08:00:00,2023-09-03 10:16:00,2.2666666666666666,1
2518161,31,Jilin,949,34231,14,2023-07-03 07:52:00,2023-07-03 10:15:00,2.3833333333333333,1
2486559,31,Jilin,949,34231,14,2023-06-10 08:22:00,2023-06-10 11:08:00,2.7666666666666666,1
2765102,31,Jilin,949,34231,14,2023-07-03 07:52:00,2023-07-03 10:09:00,2.283333333333333,1
2737525,31,Jilin,949,34231,14,2023-06-15 07:45:00,2023-06-15 10:30:00,2.75,1
1211874,31,Jilin,949,34231,14,2023-05-31 16:11:00,2023-05-31 17:05:00,0.9,0
1954666,31,Jilin,949,34231,14,2023-06-27 08:39:00,2023-06-27 11:13:00,2.566666666666667,1
2017015,31,Jilin,949,34231,14,2023-05-17 08:13:00,2023-05-17 11:24:00,3.183333333333333,1
1244515,31,Jilin,949,34231,14,2023-09-07 08:36:00,2023-09-07 10:39:00,2.05,1
3690773,31,Jilin,949,34231,14,2023-09-14 07:59:00,2023-09-14 10:53:00,2.9,1
1234142,31,Jilin,949,34231,14,2023-09-01 09:01:00,2023-09-01 11:07:00,2.1,1
385336,31,Jilin,949,34231,14,2023-09-24 08:20:00,2023-09-24 10:54:00,2.566666666666667,1
1953639,31,Jilin,949,34231,14,2023-07-10 07:38:00,2023-07-10 09:15:00,1.6166666666666667,0
3497617,31,Jilin,949,34231,14,2023-08-27 08:52:00,2023-08-27 11:36:00,2.7333333333333334,1
2813865,31,Jilin,949,34231,14,2023-08-14 08:03:00,2023-08-14 09:45:00,1.7,0
3349999,31,Jilin,949,34231,14,2023-08-22 08:01:00,2023-08-22 10:28:00,2.45,1
3207285,31,Jilin,949,34231,14,2023-09-16 08:11:00,2023-09-16 11:30:00,3.316666666666667,1
487147,31,Jilin,949,34231,14,2023-08-11 16:43:00,2023-08-11 17:20:00,0.6166666666666667,0
1535517,31,Jilin,949,34231,14,2023-08-11 16:43:00,2023-08-11 17:32:00,0.8166666666666667,0
1750446,31,Jilin,949,34231,14,2023-07-31 13:01:00,2023-07-31 14:53:00,1.8666666666666667,0
561938,31,Jilin,949,34231,14,2023-06-18 15:16:00,2023-06-18 18:44:00,3.466666666666667,1
3471112,31,Jilin,949,34231,14,2023-06-06 14:32:00,2023-06-06 15:19:00,0.7833333333333333,0
2790634,31,Jilin,949,34231,14,2023-06-01 13:48:00,2023-06-01 15:17:00,1.4833333333333334,0
2700631,31,Jilin,949,34231,14,2023-07-23 09:18:00,2023-07-23 11:35:00,2.283333333333333,1
3811406,31,Jilin,949,34231,14,2023-07-22 07:44:00,2023-07-22 10:05:00,2.35,1
1105513,31,Jilin,949,34231,14,2023-05-30 14:52:00,2023-05-30 16:52:00,2.0,0
3605476,31,Jilin,949,34231,14,2023-09-11 08:46:00,2023-09-11 12:32:00,3.7666666666666666,1
1147693,31,Jilin,949,34231,14,2023-09-29 08:27:00,2023-09-29 10:49:00,2.3666666666666667,1
2545523,31,Jilin,949,34231,14,2023-08-01 10:13:00,2023-08-01 13:02:00,2.816666666666667,1
3528983,31,Jilin,949,34231,14,2023-06-18 18:39:00,2023-06-18 18:53:00,0.23333333333333334,0
4471014,31,Jilin,949,34231,14,2023-06-11 15:12:00,2023-06-11 17:10:00,1.9666666666666666,0
4066904,31,Jilin,949,34231,14,2023-06-05 14:20:00,2023-06-05 16:40:00,2.3333333333333335,1
623641,31,Jilin,949,34231,14,2023-07-28 07:57:00,2023-07-28 10:15:00,2.3,1
1485841,31,Jilin,949,34231,14,2023-07-01 07:47:00,2023-07-01 10:20:00,2.55,1
3062905,31,Jilin,949,34231,14,2023-05-27 08:29:00,2023-05-27 11:48:00,3.316666666666667,1
820932,31,Jilin,949,34231,14,2023-09-27 08:05:00,2023-09-27 10:21:00,2.2666666666666666,1
1863149,31,Jilin,949,34231,14,2023-07-05 08:13:00,2023-07-05 10:01:00,1.8,0
3251496,31,Jilin,949,34231,14,2023-07-29 08:11:00,2023-07-29 10:12:00,2.0166666666666666,1
2159830,31,Jilin,949,34231,14,2023-08-27 08:52:00,2023-08-27 11:45:00,2.8833333333333333,1
213080,31,Jilin,949,34231,14,2023-08-02 08:29:00,2023-08-02 09:45:00,1.2666666666666666,0
2309513,31,Jilin,949,34231,14,2023-07-12 07:43:00,2023-07-12 09:32:00,1.8166666666666667,0
2330870,31,Jilin,949,34231,14,2023-08-02 08:30:00,2023-08-02 09:51:00,1.35,0
1918086,31,Jilin,949,34231,14,2023-06-29 09:21:00,2023-06-29 12:04:00,2.716666666666667,1
4204759,31,Jilin,949,34231,14,2023-06-07 08:22:00,2023-06-07 11:06:00,2.7333333333333334,1
1495395,31,Jilin,949,34231,14,2023-08-29 08:35:00,2023-08-29 12:15:00,3.6666666666666665,1
3819800,31,Jilin,949,34231,14,2023-07-24 07:44:00,2023-07-24 09:59:00,2.25,1
2718895,31,Jilin,949,34231,14,2023-07-17 08:54:00,2023-07-17 10:02:00,1.1333333333333333,0
3959706,31,Jilin,949,34231,14,2023-06-24 15:59:00,2023-06-24 18:22:00,2.3833333333333333,1
4153971,31,Jilin,949,34231,14,2023-07-04 07:57:00,2023-07-04 09:46:00,1.8166666666666667,0
2721243,31,Jilin,949,34231,14,2023-07-14 08:13:00,2023-07-14 10:38:00,2.4166666666666665,1
2818760,31,Jilin,949,34231,14,2023-08-24 08:30:00,2023-08-24 10:47:00,2.283333333333333,1
3435025,31,Jilin,949,34231,14,2023-09-15 09:56:00,2023-09-15 11:28:00,1.5333333333333334,0
443957,31,Jilin,949,34231,14,2023-08-30 08:39:00,2023-08-30 11:02:00,2.3833333333333333,1
3311065,31,Jilin,949,34231,14,2023-08-16 07:37:00,2023-08-16 09:21:00,1.7333333333333334,0
2354683,31,Jilin,949,34231,14,2023-09-14 07:58:00,2023-09-14 10:45:00,2.783333333333333,1
503554,31,Jilin,949,34231,14,2023-05-21 08:52:00,2023-05-21 12:11:00,3.316666666666667,1
3796607,31,Jilin,949,34231,14,2023-06-30 09:14:00,2023-06-30 12:23:00,3.15,1
257089,31,Jilin,949,34231,14,2023-06-11 15:11:00,2023-06-11 17:43:00,2.533333333333333,1
4199245,31,Jilin,949,34231,14,2023-06-19 13:51:00,2023-06-19 15:19:00,1.4666666666666666,0
490946,31,Jilin,949,34231,14,2023-09-05 08:56:00,2023-09-05 12:14:00,3.3,1
2759726,31,Jilin,1558,34231,14,2023-10-14 07:50:00,2023-10-14 14:07:00,6.283333333333333,1
2731571,31,Jilin,435,34404,14,2023-06-28 08:54:00,2023-06-28 12:23:00,3.4833333333333334,1
2058801,31,Jilin,435,34404,14,2023-07-26 08:00:00,2023-07-26 11:15:00,3.25,1
3566347,31,Jilin,435,34404,14,2023-09-14 07:54:00,2023-09-14 13:01:00,5.116666666666666,1
311688,31,Jilin,435,34404,14,2023-07-28 07:57:00,2023-07-28 11:43:00,3.7666666666666666,1
2129838,31,Jilin,435,34404,14,2023-06-29 09:05:00,2023-06-29 12:31:00,3.433333333333333,1
1021494,31,Jilin,435,34404,14,2023-08-27 08:59:00,2023-08-27 14:29:00,5.5,1
1111549,31,Jilin,435,34404,14,2023-08-20 07:57:00,2023-08-20 13:08:00,5.183333333333334,1
2493387,31,Jilin,435,34404,14,2023-09-26 08:40:00,2023-09-26 12:40:00,4.0,1
888968,31,Jilin,435,34404,14,2023-08-30 09:19:00,2023-08-30 13:44:00,4.416666666666667,1
1548102,31,Jilin,435,34404,14,2023-09-02 07:46:00,2023-09-02 12:53:00,5.116666666666666,1
3249755,31,Jilin,435,34404,14,2023-07-13 07:37:00,2023-07-13 12:20:00,4.716666666666667,1
2995782,31,Jilin,1558,34404,14,2023-10-11 08:25:00,2023-10-11 14:48:00,6.383333333333334,1
1196896,31,Jilin,435,34599,14,2023-07-26 07:53:00,2023-07-26 12:39:00,4.766666666666667,1
3238004,31,Jilin,949,34720,1,2023-06-14 13:34:00,2023-06-14 13:35:00,0.016666666666666666,0
1079470,31,Jilin,949,34720,1,2023-05-17 08:09:00,2023-05-17 13:17:00,5.133333333333334,1
4290213,31,Jilin,949,34720,1,2023-06-30 09:12:00,2023-06-30 14:53:00,5.683333333333334,1
3311014,31,Jilin,949,34720,1,2023-05-31 10:02:00,2023-05-31 15:26:00,5.4,1
1286127,31,Jilin,949,34720,1,2023-08-15 07:56:00,2023-08-15 12:09:00,4.216666666666667,1
3126518,31,Jilin,949,34720,1,2023-08-31 17:01:00,2023-08-31 17:02:00,0.016666666666666666,0
788276,31,Jilin,949,34720,1,2023-08-29 08:29:00,2023-08-29 14:46:00,6.283333333333333,1
2396450,31,Jilin,949,34720,1,2023-09-14 07:59:00,2023-09-14 14:17:00,6.3,1
3685646,31,Jilin,949,34720,1,2023-08-31 09:01:00,2023-08-31 15:10:00,6.15,1
3091808,31,Jilin,949,34720,1,2023-08-31 09:04:00,2023-08-31 15:23:00,6.316666666666666,1
4267463,31,Jilin,949,34720,1,2023-06-16 07:24:00,2023-06-16 11:31:00,4.116666666666666,1
112419,31,Jilin,949,34720,1,2023-09-24 08:17:00,2023-09-24 13:43:00,5.433333333333334,1
490190,31,Jilin,949,34720,1,2023-07-26 07:58:00,2023-07-26 12:45:00,4.783333333333333,1
391731,31,Jilin,949,34720,1,2023-05-30 14:49:00,2023-05-30 18:59:00,4.166666666666667,1
3806786,31,Jilin,949,34720,1,2023-08-30 08:52:00,2023-08-30 13:39:00,4.783333333333333,1
204107,31,Jilin,949,34720,1,2023-09-23 07:50:00,2023-09-23 12:54:00,5.066666666666666,1
3193855,31,Jilin,949,34720,1,2023-08-26 08:51:00,2023-08-26 13:13:00,4.366666666666666,1
3703752,31,Jilin,949,34720,1,2023-09-20 08:14:00,2023-09-20 12:56:00,4.7,1
522684,31,Jilin,949,34720,1,2023-09-29 08:23:00,2023-09-29 13:15:00,4.866666666666666,1
3652949,31,Jilin,949,34720,1,2023-08-17 07:46:00,2023-08-17 11:58:00,4.2,1
2052828,31,Jilin,949,34720,1,2023-09-20 08:21:00,2023-09-20 13:01:00,4.666666666666667,1
3233961,31,Jilin,949,34720,1,2023-09-21 09:10:00,2023-09-21 13:52:00,4.7,1
2212636,31,Jilin,949,34720,1,2023-05-28 13:48:00,2023-05-28 17:02:00,3.2333333333333334,1
1831712,31,Jilin,949,34720,1,2023-09-21 09:10:00,2023-09-21 13:35:00,4.416666666666667,1
3804868,31,Jilin,949,34720,1,2023-08-04 08:08:00,2023-08-04 12:05:00,3.95,1
